usage_date,account_id,service,region,usage_type,usage_amount,unblended_cost,tag_team,tag_env,tag_project
2025-01-10,333333333333,AmazonCloudWatch,eu-west-3,DataProcessing-Bytes,69.51,8.2093,platform,,
2025-01-10,333333333333,AmazonVPC,us-east-1,PublicIPv4:InUseAddress,46.74,0.0821,,dev,analytics
2025-01-10,333333333333,AmazonVPC,us-east-1,DataTransfer-Regional-Bytes,222.25,0.7653,,dev,
2025-01-10,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.medium,312.32,1.4899,frontend,,
2025-01-10,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.large,132.08,1.6706,,,
2025-01-10,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,167.59,3.5577,platform,,analytics
2025-01-10,444444444444,AWSLambda,eu-west-1,Lambda-GB-Second,409.98,0.0008,,,
2025-01-10,444444444444,AmazonCloudWatch,eu-west-3,DataProcessing-Bytes,351.84,20.1803,,,
2025-01-11,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,37.52,1.274,frontend,prod,customer-portal
2025-01-11,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,403.19,28.6529,platform,prod,checkout
2025-01-11,111111111111,AmazonS3,eu-west-1,Requests-Tier1,157.86,0.0007,frontend,prod,analytics
2025-01-11,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,95.92,0.2327,platform,prod,growth
2025-01-11,111111111111,AmazonCloudWatch,us-east-1,DataProcessing-Bytes,484.09,241.459,frontend,prod,customer-portal
2025-01-11,111111111111,AmazonCloudWatch,eu-west-3,LogStorage,481.91,15.9372,data,prod,customer-portal
2025-01-11,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,204.85,3.5652,frontend,staging,
2025-01-11,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.large,114.51,5.2297,payments,staging,checkout
2025-01-11,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,350.24,39.7109,payments,,
2025-01-11,222222222222,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,292.21,39.7303,data,staging,
2025-01-11,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,32.61,1.2954,platform,staging,checkout
2025-01-11,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,102.45,6.1631,,staging,checkout
2025-01-11,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,317.21,0.3105,platform,staging,customer-portal
2025-01-11,222222222222,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,320.21,0.6261,,staging,growth
2025-01-11,222222222222,AmazonVPC,eu-west-1,NatGateway-Hours,459.0,13.0378,platform,staging,checkout
2025-01-11,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,361.97,4.2166,,dev,internal-tools
2025-01-11,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,392.4,7.7801,,,checkout
2025-01-11,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,408.26,27.7998,,dev,
2025-01-11,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,273.25,34.8755,,dev,
2025-01-11,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.medium,326.42,1.1734,,sandbox,
2025-01-11,444444444444,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,150.57,2.2484,,sandbox,
2025-01-11,444444444444,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,134.92,4.4502,,,
2025-01-11,444444444444,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,72.64,5.653,payments,,
2025-01-11,444444444444,AmazonCloudWatch,eu-west-1,LogStorage,436.84,1.436,,,
2025-01-11,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,456.62,0.2271,data,,
2025-01-11,444444444444,AmazonVPC,eu-west-1,NatGateway-Hours,275.89,2.0785,,,
2025-01-12,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,94.87,3.6161,data,prod,analytics
2025-01-12,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,133.48,11.853,frontend,prod,analytics
2025-01-12,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,345.36,61.854,data,prod,analytics
2025-01-12,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,37.82,2.9939,frontend,prod,checkout
2025-01-12,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,200.25,0.4757,platform,prod,growth
2025-01-12,111111111111,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,153.95,16.8297,platform,prod,checkout
2025-01-12,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.large,182.52,7.7388,payments,staging,growth
2025-01-12,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,100.06,8.7337,data,staging,customer-portal
2025-01-12,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,274.56,53.3453,,staging,checkout
2025-01-12,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,136.83,4.4571,platform,staging,checkout
2025-01-12,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,209.21,14.2138,platform,,
2025-01-12,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,11.42,0.0128,data,staging,growth
2025-01-12,333333333333,AmazonEC2,us-east-1,BoxUsage:t3.medium,472.89,6.1311,,dev,internal-tools
2025-01-12,333333333333,AmazonEC2,us-east-1,BoxUsage:t3.large,107.81,1.8367,payments,dev,checkout
2025-01-12,333333333333,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,299.57,15.0203,,dev,checkout
2025-01-12,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,230.33,19.471,payments,dev,growth
2025-01-12,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,64.31,2.0641,,,
2025-01-12,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,84.15,0.0698,frontend,dev,
2025-01-12,333333333333,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,346.32,34.4157,platform,,
2025-01-12,333333333333,AmazonCloudWatch,eu-west-1,LogStorage,27.86,0.2418,data,dev,checkout
2025-01-12,333333333333,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,425.9,0.7555,payments,dev,checkout
2025-01-12,333333333333,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,405.49,1.5466,platform,dev,
2025-01-12,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,213.46,2.1941,,,
2025-01-12,444444444444,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,214.64,2.4655,,,
2025-01-12,444444444444,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,415.95,15.4976,,,
2025-01-12,444444444444,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,34.9,0.5887,,,
2025-01-12,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,138.98,0.0328,,sandbox,
2025-01-12,444444444444,AmazonEBS,eu-west-1,VolumeUsage.gp3,466.0,3.7468,,,
2025-01-13,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,414.4,20.2344,data,prod,internal-tools
2025-01-13,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,57.74,3.9088,data,prod,analytics
2025-01-13,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,449.47,97.334,frontend,prod,customer-portal
2025-01-13,111111111111,AmazonS3,eu-west-1,Requests-Tier1,381.0,0.0022,payments,prod,
2025-01-13,111111111111,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,269.88,31.1522,frontend,prod,customer-portal
2025-01-13,111111111111,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,307.02,59.4314,,prod,customer-portal
2025-01-13,111111111111,AmazonCloudWatch,eu-west-3,DataProcessing-Bytes,376.73,199.4533,data,prod,customer-portal
2025-01-13,111111111111,AmazonCloudWatch,eu-west-1,LogStorage,179.19,6.5214,platform,prod,analytics
2025-01-13,222222222222,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,271.61,29.0801,payments,staging,customer-portal
2025-01-13,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,394.91,85.9968,platform,staging,analytics
2025-01-13,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,341.01,10.571,frontend,staging,analytics
2025-01-13,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,214.12,21.9289,payments,staging,
2025-01-13,222222222222,AmazonEBS,eu-west-3,VolumeUsage.gp3,190.19,8.628,platform,,analytics
2025-01-13,222222222222,AmazonEBS,us-east-1,SnapshotUsage,370.19,6.404,data,staging,
2025-01-13,222222222222,AmazonCloudWatch,us-east-1,DataProcessing-Bytes,29.57,8.9958,data,staging,analytics
2025-01-13,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,207.67,5.3783,data,dev,
2025-01-13,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,453.2,10.4281,,dev,checkout
2025-01-13,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,456.55,27.0277,frontend,dev,customer-portal
2025-01-13,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,486.1,0.4018,payments,dev,
2025-01-13,333333333333,AmazonEBS,eu-west-3,VolumeUsage.gp3,488.35,14.6839,,dev,
2025-01-13,333333333333,AmazonEBS,eu-west-1,VolumeUsage.gp2,97.22,2.0159,,dev,
2025-01-13,333333333333,AmazonEBS,eu-west-1,SnapshotUsage,339.92,5.5123,,dev,checkout
2025-01-13,444444444444,AmazonEC2,us-east-1,BoxUsage:t3.medium,196.89,0.8797,,sandbox,
2025-01-13,444444444444,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,156.05,4.9291,,sandbox,growth
2025-01-13,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,203.1,6.0332,,,
2025-01-13,444444444444,AWSLambda,eu-west-3,Lambda-GB-Second,133.84,0.0001,,,
2025-01-13,444444444444,AWSLambda,eu-west-1,Lambda-Request,43.01,0.0,,,customer-portal
2025-01-14,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,287.12,10.9167,frontend,prod,customer-portal
2025-01-14,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,186.15,14.7034,frontend,prod,analytics
2025-01-14,111111111111,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,50.17,10.6509,platform,prod,checkout
2025-01-14,111111111111,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,114.25,16.8479,frontend,prod,internal-tools
2025-01-14,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.medium,405.2,7.6348,platform,staging,growth
2025-01-14,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,117.22,16.3619,data,staging,
2025-01-14,222222222222,AmazonS3,eu-west-1,TimedStorage-ByteHrs,32.75,0.0005,data,staging,growth
2025-01-14,222222222222,AmazonS3,eu-west-1,Requests-Tier1,297.96,0.0008,data,,growth
2025-01-14,222222222222,AmazonRDS,us-east-1,RDS:StorageUsage,225.55,0.2327,data,staging,analytics
2025-01-14,222222222222,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,299.49,15.2913,platform,staging,customer-portal
2025-01-14,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,462.0,11.2185,,,
2025-01-14,333333333333,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,240.99,12.1723,,,
2025-01-14,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,345.94,46.9674,payments,dev,checkout
2025-01-14,333333333333,AmazonVPC,us-east-1,NatGateway-Hours,270.4,3.5707,,dev,
2025-01-14,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,269.61,0.9171,,,growth
2025-01-14,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,123.93,1.2798,,sandbox,
2025-01-14,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,330.73,6.9869,data,,
2025-01-14,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,379.94,2.6272,frontend,,
2025-01-14,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,355.69,8.5838,,,customer-portal
2025-01-14,444444444444,AmazonRDS,eu-west-3,RDS:StorageUsage,402.42,0.1107,payments,,
2025-01-14,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,308.42,0.2214,,,growth
2025-01-14,444444444444,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,15.25,0.0241,data,,
2025-01-15,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,10.14,0.4884,frontend,prod,growth
2025-01-15,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.large,460.4,41.9771,data,prod,customer-portal
2025-01-15,111111111111,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,291.7,52.6385,payments,prod,
2025-01-15,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,297.54,19.6085,payments,staging,customer-portal
2025-01-15,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,478.17,65.7785,data,staging,analytics
2025-01-15,222222222222,AmazonRDS,us-east-1,InstanceUsage:db.t3.medium,141.85,6.1018,platform,staging,
2025-01-15,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,132.35,10.2218,payments,staging,internal-tools
2025-01-15,222222222222,AmazonEBS,eu-west-3,VolumeUsage.gp3,251.25,13.9068,data,,growth
2025-01-15,222222222222,AmazonEBS,eu-west-1,VolumeUsage.gp2,36.53,2.0276,payments,staging,customer-portal
2025-01-15,222222222222,AmazonEBS,eu-west-1,SnapshotUsage,164.67,3.5376,frontend,staging,
2025-01-15,222222222222,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,479.68,98.1828,frontend,staging,analytics
2025-01-15,222222222222,AmazonCloudWatch,eu-west-1,LogStorage,289.99,5.5695,payments,staging,growth
2025-01-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,497.83,15.4242,,dev,
2025-01-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,90.04,3.7894,payments,dev,analytics
2025-01-15,333333333333,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,178.63,16.1269,platform,dev,growth
2025-01-15,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,370.9,9.0783,data,,
2025-01-15,333333333333,AmazonRDS,eu-west-3,RDS:StorageUsage,208.34,0.152,data,dev,
2025-01-15,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,91.99,0.4405,,,
2025-01-15,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,469.03,3.1199,,,
2025-01-15,444444444444,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,443.88,6.2009,,sandbox,
2025-01-15,444444444444,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,431.58,11.9933,,sandbox,
2025-01-15,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,266.5,1.9078,,sandbox,
2025-01-15,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,158.75,1.5288,,,
2025-01-15,444444444444,AmazonRDS,eu-west-3,RDS:StorageUsage,156.81,0.0511,,,
2025-01-15,444444444444,AmazonCloudWatch,eu-west-1,LogStorage,138.86,0.3442,,,
2025-01-15,444444444444,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,312.69,2.5329,,sandbox,growth
2025-01-16,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,224.82,7.435,payments,prod,analytics
2025-01-16,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,351.5,23.1947,platform,prod,checkout
2025-01-16,111111111111,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,132.54,20.2438,platform,prod,customer-portal
2025-01-16,111111111111,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,387.79,157.6068,frontend,prod,analytics
2025-01-16,111111111111,AmazonEBS,eu-west-1,VolumeUsage.gp3,186.61,15.2109,payments,prod,checkout
2025-01-16,111111111111,AmazonEBS,eu-west-1,VolumeUsage.gp2,396.68,30.8096,frontend,prod,checkout
2025-01-16,111111111111,AmazonEBS,eu-west-3,SnapshotUsage,175.83,10.1598,payments,prod,growth
2025-01-16,111111111111,AmazonCloudWatch,us-east-1,DataProcessing-Bytes,396.4,228.1289,frontend,prod,internal-tools
2025-01-16,111111111111,AmazonCloudWatch,us-east-1,LogStorage,247.8,6.7809,frontend,prod,analytics
2025-01-16,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,230.2,10.9795,frontend,staging,
2025-01-16,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,313.9,40.8832,frontend,staging,growth
2025-01-16,222222222222,AmazonS3,eu-west-1,TimedStorage-ByteHrs,57.17,0.0007,platform,staging,checkout
2025-01-16,222222222222,AmazonS3,eu-west-1,Requests-Tier1,419.79,0.0013,data,staging,checkout
2025-01-16,222222222222,AmazonRDS,eu-west-3,RDS:StorageUsage,186.85,0.2726,data,staging,growth
2025-01-16,222222222222,AWSLambda,eu-west-1,Lambda-GB-Second,472.86,0.0039,platform,staging,growth
2025-01-16,222222222222,AWSLambda,us-east-1,Lambda-Request,283.63,0.0,data,staging,
2025-01-16,222222222222,AmazonEBS,eu-west-1,VolumeUsage.gp3,175.38,7.2635,,,
2025-01-16,222222222222,AmazonEBS,eu-west-1,VolumeUsage.gp2,384.45,20.3773,platform,staging,
2025-01-16,222222222222,AmazonEBS,us-east-1,SnapshotUsage,229.27,5.9934,data,staging,analytics
2025-01-16,222222222222,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,472.24,1.5563,platform,staging,customer-portal
2025-01-16,222222222222,AmazonVPC,eu-west-1,NatGateway-Hours,124.17,2.6286,frontend,staging,
2025-01-16,333333333333,AmazonEC2,us-east-1,BoxUsage:t3.medium,301.66,3.5651,frontend,dev,analytics
2025-01-16,333333333333,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,436.2,21.8031,,dev,checkout
2025-01-16,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,83.29,7.5592,,,
2025-01-16,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,82.53,1.4852,payments,dev,
2025-01-16,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,284.06,0.2063,platform,,growth
2025-01-16,333333333333,AWSLambda,us-east-1,Lambda-Request,53.9,0.0,data,dev,
2025-01-16,333333333333,AmazonEBS,eu-west-3,VolumeUsage.gp3,403.37,10.2264,platform,dev,checkout
2025-01-16,333333333333,AmazonEBS,us-east-1,VolumeUsage.gp2,464.1,19.5668,payments,,
2025-01-16,333333333333,AmazonEBS,eu-west-1,SnapshotUsage,273.62,3.3245,data,dev,
2025-01-16,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,108.34,0.4899,,sandbox,
2025-01-16,444444444444,AmazonEC2,us-east-1,BoxUsage:t3.large,186.51,0.865,,,
2025-01-16,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,53.13,0.846,payments,,
2025-01-16,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,179.92,5.4725,,,
2025-01-16,444444444444,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,84.34,6.2615,,,
2025-01-16,444444444444,AmazonCloudWatch,eu-west-1,LogStorage,290.72,0.7474,,sandbox,
2025-01-17,111111111111,AmazonEC2,us-east-1,BoxUsage:t3.medium,455.69,21.9036,platform,prod,customer-portal
2025-01-17,111111111111,AmazonEC2,us-east-1,BoxUsage:t3.large,68.01,6.3988,payments,prod,
2025-01-17,111111111111,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,412.63,87.966,platform,prod,customer-portal
2025-01-17,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,123.15,6.6353,frontend,prod,internal-tools
2025-01-17,111111111111,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,250.81,36.2621,payments,prod,
2025-01-17,111111111111,AmazonRDS,eu-west-3,RDS:StorageUsage,109.39,0.2126,frontend,prod,
2025-01-17,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.medium,290.25,6.4709,payments,staging,
2025-01-17,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,492.08,15.9456,payments,staging,
2025-01-17,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,154.27,18.6056,platform,staging,
2025-01-17,222222222222,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,469.54,73.5263,frontend,staging,internal-tools
2025-01-17,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,348.94,15.4324,payments,staging,analytics
2025-01-17,222222222222,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,93.73,25.1396,platform,staging,checkout
2025-01-17,222222222222,AmazonCloudWatch,eu-west-3,LogStorage,228.67,3.0522,,staging,analytics
2025-01-17,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,116.27,1.5756,frontend,dev,
2025-01-17,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.large,411.86,7.233,,dev,
2025-01-17,333333333333,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,34.03,2.8565,,dev,
2025-01-17,333333333333,AmazonCloudWatch,us-east-1,LogStorage,411.93,4.943,payments,dev,analytics
2025-01-17,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,489.88,1.7511,,,
2025-01-17,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,285.69,5.8884,,,
2025-01-17,444444444444,AmazonS3,eu-west-3,TimedStorage-ByteHrs,67.78,0.0003,,,
2025-01-17,444444444444,AmazonS3,eu-west-3,Requests-Tier1,348.11,0.0001,,,checkout
2025-01-17,444444444444,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,288.77,5.1241,,,
2025-01-18,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.large,419.2,37.2533,data,prod,growth
2025-01-18,111111111111,AmazonS3,eu-west-1,Requests-Tier1,491.97,0.0034,frontend,prod,analytics
2025-01-18,111111111111,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,212.8,20.6327,frontend,prod,growth
2025-01-18,111111111111,AmazonEBS,eu-west-1,VolumeUsage.gp3,103.2,9.4062,data,prod,checkout
2025-01-18,111111111111,AmazonEBS,eu-west-1,SnapshotUsage,365.04,19.7315,payments,prod,
2025-01-18,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.medium,306.89,4.9665,data,staging,internal-tools
2025-01-18,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,62.78,3.1642,payments,staging,analytics
2025-01-18,222222222222,AmazonRDS,us-east-1,InstanceUsage:db.t3.medium,261.14,5.911,payments,staging,internal-tools
2025-01-18,333333333333,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,365.34,18.4132,frontend,dev,
2025-01-18,333333333333,AmazonS3,eu-west-1,Requests-Tier1,94.85,0.0002,data,dev,internal-tools
2025-01-18,333333333333,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,140.89,4.2408,payments,,checkout
2025-01-18,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,201.96,11.41,frontend,dev,growth
2025-01-18,333333333333,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,340.89,0.5295,frontend,dev,internal-tools
2025-01-18,333333333333,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,388.45,1.3095,,dev,
2025-01-18,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,77.8,0.2127,,,
2025-01-18,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,434.6,3.425,,,
2025-01-18,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,404.07,8.6564,payments,,analytics
2025-01-18,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,210.46,8.1917,,,
2025-01-18,444444444444,AmazonRDS,us-east-1,InstanceUsage:db.t3.medium,400.5,2.1364,platform,sandbox,checkout
2025-01-18,444444444444,AmazonRDS,us-east-1,RDS:StorageUsage,72.7,0.012,,,
2025-01-19,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,368.15,14.1963,data,prod,internal-tools
2025-01-19,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,348.34,30.5303,data,prod,growth
2025-01-19,111111111111,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,480.6,93.1084,data,prod,growth
2025-01-19,111111111111,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,239.92,80.844,data,prod,growth
2025-01-19,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,92.85,7.2135,payments,prod,growth
2025-01-19,111111111111,AmazonRDS,eu-west-3,RDS:StorageUsage,144.86,0.3565,platform,prod,internal-tools
2025-01-19,111111111111,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,492.2,2.6744,platform,prod,internal-tools
2025-01-19,111111111111,AmazonVPC,eu-west-1,NatGateway-Hours,322.41,15.4098,data,prod,checkout
2025-01-19,111111111111,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,243.37,2.9725,platform,prod,internal-tools
2025-01-19,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.medium,187.32,3.6527,payments,staging,
